user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,gender_code,is_anomaly,anomaly_score,predicted_gender,correct_prediction,prediction_uncertainty
U147256,62,Other,USA,46,Basic,12.99,PayPal,Smart TV,1,Action,201,12,2,34,2.3,15,61,40,No,2,False,0,Other,True,0.31000000000000005
U104851,49,Female,USA,32,Premium,7.99,UPI,Smart TV,1,Sci-Fi,221,3,3,98,4.8,0,0,25,No,1,True,3,Female,True,0.18000000000000005
U120296,55,Female,USA,14,Basic,7.99,Debit Card,Tablet,3,Horror,199,8,9,88,3.4,19,64,58,No,1,False,0,Female,True,0.25
U104093,21,Female,USA,50,Standard,12.99,PayPal,Tablet,3,Sci-Fi,68,10,7,47,1.2,11,37,31,No,1,False,0,Female,True,0.21999999999999997
U138449,29,Female,USA,33,Basic,7.99,Credit Card,Tablet,2,Horror,70,13,14,68,4.9,32,82,2,No,1,False,0,Female,True,0.30000000000000004
U126262,59,Other,Japan,34,Basic,15.99,Credit Card,Mobile,3,Drama,130,8,11,97,1.6,13,56,49,No,2,False,0,Male,False,0.5900000000000001
U148309,26,Male,UK,59,Premium,12.99,PayPal,Tablet,3,Documentary,141,9,8,38,3.2,29,27,44,No,0,False,0,Male,True,0.30000000000000004
U106245,60,Male,UK,10,Premium,7.99,Debit Card,Laptop,3,Thriller,32,11,11,68,4.0,45,92,52,Yes,0,False,2,Male,True,0.27
U143656,26,Female,France,22,Basic,12.99,Debit Card,Smart TV,2,Horror,137,13,4,58,2.6,41,47,17,No,1,False,0,Other,False,0.61
U142308,40,Female,Brazil,1,Basic,15.99,PayPal,Tablet,2,Thriller,271,5,7,42,3.9,33,89,36,No,1,False,0,Female,True,0.19999999999999996
U101464,43,Female,India,43,Premium,15.99,Credit Card,Smart TV,1,Horror,96,6,14,62,1.3,34,72,59,No,1,False,0,Female,True,0.27
U145436,48,Other,Spain,52,Standard,15.99,Credit Card,Tablet,1,Drama,156,12,3,71,4.6,31,16,44,No,2,False,0,Other,True,0.22999999999999998
U140348,45,Male,Brazil,20,Premium,12.99,Credit Card,Tablet,2,Horror,228,17,6,85,5.0,36,2,6,No,0,False,0,Male,True,0.5900000000000001
U124131,23,Female,UK,44,Basic,15.99,UPI,Laptop,2,Sci-Fi,260,6,13,96,3.1,42,44,10,No,1,False,0,Female,True,0.5900000000000001
U133945,56,Female,Japan,3,Basic,15.99,Credit Card,Mobile,2,Documentary,97,6,14,73,2.9,45,72,38,No,1,False,0,Female,True,0.21999999999999997
U123638,62,Female,Spain,31,Standard,7.99,PayPal,Smart TV,3,Drama,287,9,1,80,2.0,7,58,55,No,1,False,0,Female,True,0.63
U118389,28,Male,Germany,25,Basic,7.99,PayPal,Mobile,2,Drama,35,17,1,71,1.5,2,78,49,No,0,False,0,Female,False,0.5800000000000001
U138292,44,Female,Australia,59,Standard,15.99,Credit Card,Mobile,1,Thriller,213,3,12,62,3.9,26,90,19,Yes,1,False,0,Female,True,0.22999999999999998
U105286,50,Other,Brazil,38,Basic,12.99,UPI,Laptop,1,Romance,43,1,8,86,2.2,3,50,27,Yes,2,False,0,Other,True,0.63
U110591,63,Male,France,32,Basic,15.99,PayPal,Laptop,3,Documentary,119,11,5,44,1.9,30,77,38,No,0,False,0,Other,False,0.5800000000000001
U141190,37,Female,UK,15,Premium,15.99,PayPal,Mobile,3,Sci-Fi,63,17,5,85,4.1,2,38,49,No,1,False,0,Male,False,0.6
U138837,63,Other,Australia,19,Standard,12.99,Debit Card,Laptop,1,Sci-Fi,214,4,1,56,3.8,36,17,12,No,2,False,0,Other,True,0.26
U119080,28,Male,UK,2,Standard,12.99,UPI,Tablet,3,Drama,118,3,14,36,3.6,42,91,58,No,0,True,4,Male,True,0.64
U138550,54,Female,Canada,46,Premium,15.99,PayPal,Tablet,1,Action,257,13,10,36,2.1,7,98,16,Yes,1,False,2,Female,True,0.22999999999999998
U131540,52,Other,France,7,Standard,12.99,PayPal,Laptop,1,Comedy,105,5,9,41,2.4,4,45,21,No,2,False,0,Other,True,0.28
U142498,29,Other,Canada,10,Premium,12.99,Credit Card,Smart TV,1,Thriller,135,2,0,98,2.5,40,2,44,No,2,False,2,Other,True,0.56
U138976,45,Other,Canada,25,Premium,15.99,Debit Card,Tablet,1,Thriller,152,1,14,55,4.9,21,51,10,No,2,False,0,Male,False,0.5900000000000001
U130671,24,Male,France,26,Premium,12.99,UPI,Smart TV,2,Horror,244,17,0,40,3.9,22,24,3,No,0,False,0,Male,True,0.20999999999999996
U143518,26,Male,Japan,47,Basic,12.99,UPI,Mobile,1,Horror,139,19,14,64,4.7,15,27,33,No,0,False,0,Male,True,0.25
U120385,60,Male,Spain,7,Standard,7.99,PayPal,Laptop,2,Documentary,157,7,2,57,4.5,14,55,35,No,0,False,0,Male,True,0.62
U114865,25,Other,Canada,14,Standard,7.99,Credit Card,Smart TV,3,Thriller,142,15,11,32,2.5,31,20,3,No,2,False,0,Other,True,0.18000000000000005
U137974,31,Male,Canada,18,Premium,15.99,Debit Card,Laptop,1,Thriller,222,4,8,53,2.0,2,92,25,No,0,False,0,Male,True,0.25
U108879,23,Other,India,53,Premium,12.99,PayPal,Mobile,1,Drama,137,16,0,95,1.9,46,98,45,No,2,True,4,Other,True,0.31999999999999995
U126744,26,Male,India,54,Standard,7.99,Debit Card,Smart TV,3,Action,214,12,13,37,2.5,14,11,1,Yes,0,False,2,Male,True,0.22999999999999998
U132880,38,Other,Japan,57,Premium,12.99,Debit Card,Laptop,3,Romance,97,4,9,52,2.4,43,38,48,No,2,False,0,Other,True,0.31999999999999995
U142082,23,Male,Japan,17,Standard,7.99,UPI,Tablet,2,Thriller,261,11,0,85,2.0,33,44,38,No,0,False,0,Male,True,0.19999999999999996
U138487,32,Other,Japan,18,Standard,12.99,Debit Card,Smart TV,1,Horror,63,18,3,83,3.4,41,30,9,No,2,False,0,Other,True,0.20999999999999996
U146470,30,Other,France,42,Basic,7.99,UPI,Smart TV,1,Comedy,161,8,1,56,4.8,3,46,22,Yes,2,False,0,Other,True,0.29000000000000004
U122956,56,Other,Canada,45,Basic,7.99,UPI,Laptop,3,Horror,98,12,12,52,2.8,24,4,20,Yes,2,False,0,Female,False,0.65
U110407,32,Male,Spain,2,Standard,12.99,UPI,Laptop,3,Documentary,23,2,4,64,4.7,42,85,35,No,0,False,0,Male,True,0.27
U138873,63,Male,Brazil,11,Basic,7.99,UPI,Tablet,2,Romance,86,6,6,53,4.1,4,41,28,No,0,False,0,Male,True,0.19999999999999996
U140120,33,Female,France,44,Basic,12.99,UPI,Smart TV,3,Horror,234,7,8,40,3.9,48,41,28,No,1,False,0,Female,True,0.65
U132681,60,Male,Brazil,43,Premium,15.99,Credit Card,Tablet,2,Documentary,131,6,0,69,2.9,1,75,50,No,0,False,0,Male,True,0.16000000000000003
U128534,56,Male,Japan,41,Premium,7.99,PayPal,Laptop,2,Documentary,92,14,11,44,4.5,48,96,22,No,0,False,0,Male,True,0.20999999999999996
U127562,21,Other,Australia,33,Premium,12.99,UPI,Tablet,2,Thriller,243,6,6,64,1.3,21,54,12,Yes,2,False,0,Other,True,0.27
U122265,42,Female,USA,2,Basic,12.99,Credit Card,Mobile,3,Sci-Fi,248,6,7,39,4.5,14,90,14,No,1,False,0,Female,True,0.18000000000000005
U108326,29,Other,UK,50,Standard,15.99,Credit Card,Mobile,3,Horror,190,3,4,50,2.9,45,30,25,Yes,2,False,0,Male,False,0.5900000000000001
U110263,54,Male,Spain,49,Standard,15.99,Debit Card,Smart TV,2,Comedy,131,14,10,58,2.4,46,13,57,No,0,False,0,Male,True,0.18999999999999995
U138998,64,Male,Spain,58,Standard,7.99,UPI,Smart TV,2,Action,123,7,1,34,1.2,29,34,19,No,0,False,1,Male,True,0.21999999999999997
U114854,31,Other,Brazil,25,Standard,15.99,PayPal,Smart TV,1,Drama,227,13,4,47,2.0,20,58,44,No,2,False,0,Female,False,0.64
U131699,56,Other,Spain,54,Standard,12.99,Credit Card,Smart TV,1,Sci-Fi,246,8,13,48,4.5,21,16,50,No,2,False,0,Other,True,0.24
U115486,60,Other,India,23,Premium,7.99,UPI,Tablet,2,Action,259,12,1,66,4.6,43,48,25,No,2,False,0,Male,False,0.62
U118188,29,Female,USA,31,Standard,15.99,Debit Card,Tablet,3,Comedy,117,7,3,96,4.4,32,57,5,No,1,False,0,Female,True,0.26
U118685,18,Female,Japan,58,Premium,7.99,Debit Card,Smart TV,3,Drama,12,2,14,42,1.6,8,96,47,No,1,True,4,Female,True,0.27
U136874,40,Male,India,43,Basic,15.99,Debit Card,Tablet,3,Horror,134,7,11,66,4.9,42,36,40,No,0,False,0,Male,True,0.5900000000000001
U119231,32,Female,Spain,37,Standard,7.99,UPI,Laptop,2,Sci-Fi,153,18,11,39,2.1,14,28,54,No,1,False,0,Female,True,0.6
U102299,32,Other,France,58,Premium,12.99,Credit Card,Tablet,1,Comedy,210,7,10,43,4.3,39,10,18,Yes,2,False,0,Other,True,0.16000000000000003
U126383,31,Other,UK,44,Standard,7.99,UPI,Laptop,2,Romance,95,2,14,53,1.6,15,48,36,No,2,False,0,Other,True,0.30000000000000004
U139380,62,Male,India,46,Standard,12.99,Credit Card,Smart TV,1,Action,30,15,10,31,2.3,13,91,50,No,0,False,1,Male,True,0.21999999999999997
U102186,43,Female,Germany,55,Standard,12.99,UPI,Laptop,3,Thriller,263,12,7,79,3.0,37,39,7,No,1,False,0,Male,False,0.6599999999999999
U146633,45,Female,France,38,Standard,12.99,Credit Card,Mobile,2,Horror,126,14,10,43,2.8,4,49,26,No,1,False,0,Female,True,0.31999999999999995
U113676,42,Female,USA,14,Premium,12.99,UPI,Smart TV,1,Thriller,140,17,5,58,4.7,30,96,46,No,1,False,0,Female,True,0.27
U114657,25,Male,UK,57,Basic,15.99,PayPal,Smart TV,1,Thriller,167,4,7,65,3.1,9,36,35,Yes,0,False,0,Male,True,0.19999999999999996
U126932,32,Other,Brazil,47,Standard,15.99,UPI,Laptop,1,Documentary,20,15,4,35,2.5,6,19,28,No,2,False,1,Other,True,0.24
U122808,51,Male,USA,7,Standard,12.99,PayPal,Laptop,3,Drama,232,2,4,98,1.3,29,65,56,No,0,False,1,Female,False,0.47
U141468,38,Other,Spain,42,Basic,12.99,Debit Card,Tablet,3,Drama,200,6,6,70,1.3,33,25,28,No,2,False,0,Other,True,0.18999999999999995
U122747,22,Male,Japan,45,Basic,15.99,UPI,Tablet,1,Horror,101,10,12,68,1.6,29,30,38,No,0,False,0,Male,True,0.20999999999999996
U129253,43,Female,Australia,47,Premium,15.99,PayPal,Laptop,1,Sci-Fi,67,12,1,31,2.1,11,86,41,No,1,False,0,Female,True,0.32999999999999996
U121799,50,Other,Australia,21,Premium,12.99,Debit Card,Laptop,2,Drama,26,13,2,50,2.7,7,48,56,No,2,False,0,Other,True,0.27
U104660,41,Other,France,43,Premium,12.99,UPI,Mobile,1,Horror,61,3,12,72,3.1,48,58,4,No,2,False,0,Other,True,0.24
U106394,25,Female,UK,51,Basic,12.99,Credit Card,Mobile,1,Romance,91,9,12,86,1.4,6,53,44,No,1,False,0,Other,False,0.52
U100648,20,Female,Germany,40,Basic,15.99,Credit Card,Smart TV,2,Thriller,234,1,11,95,2.3,18,61,32,No,1,False,0,Female,True,0.21999999999999997
U148364,53,Other,Canada,13,Basic,15.99,PayPal,Laptop,1,Thriller,296,12,9,56,1.9,41,6,2,No,2,False,2,Other,True,0.21999999999999997
U115311,29,Other,India,38,Premium,12.99,Debit Card,Smart TV,2,Documentary,30,4,3,30,3.2,24,74,28,No,2,False,0,Other,True,0.28
U101392,41,Female,Australia,24,Standard,7.99,Debit Card,Smart TV,2,Romance,161,6,1,60,4.2,4,17,10,No,1,False,0,Female,True,0.24
U106014,55,Male,Canada,22,Basic,7.99,UPI,Smart TV,2,Documentary,184,17,4,41,2.5,15,3,49,Yes,0,False,0,Male,True,0.16000000000000003
U124636,38,Male,France,23,Premium,12.99,PayPal,Laptop,1,Documentary,97,12,5,55,3.4,33,78,24,No,0,False,0,Male,True,0.30000000000000004
U113118,60,Male,Australia,28,Premium,7.99,Credit Card,Laptop,2,Sci-Fi,82,12,11,70,4.8,17,47,34,No,0,False,0,Male,True,0.21999999999999997
U104548,21,Female,India,24,Standard,7.99,UPI,Tablet,1,Sci-Fi,51,4,2,72,1.3,7,98,42,No,1,False,1,Female,True,0.22999999999999998
U144160,38,Female,Australia,12,Premium,12.99,Debit Card,Tablet,1,Sci-Fi,116,11,5,79,3.5,18,17,18,No,1,False,0,Female,True,0.28
U113298,49,Female,Spain,57,Standard,15.99,UPI,Laptop,2,Romance,175,7,2,88,2.0,24,43,51,No,1,False,0,Male,False,0.62
U106882,54,Female,Australia,18,Standard,7.99,Credit Card,Smart TV,1,Drama,122,2,7,78,3.2,4,93,57,No,1,False,0,Female,True,0.62
U138572,27,Female,Spain,32,Standard,15.99,Credit Card,Laptop,1,Romance,233,2,12,67,4.2,17,98,28,No,1,False,0,Female,True,0.24
U113153,31,Other,Germany,13,Premium,15.99,UPI,Smart TV,3,Sci-Fi,151,4,6,47,4.9,24,24,14,Yes,2,False,0,Male,False,0.43999999999999995
U144607,24,Male,Germany,7,Premium,7.99,Credit Card,Laptop,3,Thriller,77,4,12,63,4.6,7,78,43,Yes,0,False,0,Male,True,0.20999999999999996
U128974,40,Other,India,13,Basic,15.99,PayPal,Mobile,1,Sci-Fi,126,4,11,52,2.1,0,75,37,No,2,False,0,Other,True,0.20999999999999996
U142386,64,Male,France,52,Standard,7.99,PayPal,Tablet,3,Horror,203,4,7,73,4.1,4,68,21,No,0,False,0,Male,True,0.31000000000000005
U106988,63,Male,USA,50,Standard,15.99,UPI,Tablet,3,Thriller,112,9,11,89,3.1,8,84,27,Yes,0,False,0,Male,True,0.62
U109123,63,Female,India,25,Standard,7.99,UPI,Laptop,3,Action,227,18,2,31,3.9,13,64,3,Yes,1,False,2,Female,True,0.16000000000000003
U106205,53,Male,Japan,39,Basic,7.99,UPI,Smart TV,3,Action,279,4,14,92,4.2,39,89,58,No,0,True,3,Female,False,0.5800000000000001
U104402,33,Male,Japan,18,Premium,12.99,PayPal,Mobile,3,Action,86,2,8,54,4.2,1,22,6,No,0,False,0,Male,True,0.21999999999999997
U116796,48,Male,India,49,Premium,12.99,Debit Card,Tablet,1,Comedy,131,10,9,61,3.5,17,48,40,No,0,False,0,Male,True,0.25
U106233,27,Male,Spain,26,Basic,12.99,PayPal,Smart TV,2,Horror,270,14,9,88,1.2,10,50,36,No,0,False,0,Male,True,0.22999999999999998
U106253,25,Other,USA,25,Premium,15.99,PayPal,Mobile,2,Action,213,10,10,97,4.7,37,21,30,No,2,False,0,Male,False,0.45999999999999996
U111912,55,Male,France,38,Premium,7.99,Debit Card,Laptop,3,Sci-Fi,271,18,6,50,1.3,6,62,50,No,0,False,0,Female,False,0.64
U102990,51,Other,India,54,Premium,7.99,Debit Card,Tablet,3,Romance,109,15,6,72,2.4,47,77,46,Yes,2,False,0,Other,True,0.30000000000000004
U125201,43,Female,Brazil,37,Standard,12.99,Credit Card,Smart TV,1,Romance,253,3,4,57,4.7,12,34,25,No,1,False,0,Female,True,0.20999999999999996
U120076,44,Male,USA,43,Standard,15.99,Debit Card,Laptop,1,Horror,75,13,5,58,3.5,24,28,47,No,0,False,0,Male,True,0.22999999999999998
U106739,34,Male,Brazil,21,Basic,7.99,UPI,Tablet,3,Action,35,10,1,78,4.3,43,95,3,No,0,True,3,Male,True,0.25
U134053,36,Male,Brazil,17,Premium,7.99,Credit Card,Mobile,3,Horror,53,16,8,73,3.5,21,85,12,No,0,False,0,Female,False,0.62
U146607,26,Female,UK,12,Premium,12.99,UPI,Smart TV,2,Drama,26,19,8,63,3.1,14,60,30,No,1,False,0,Female,True,0.22999999999999998
U149294,45,Female,USA,6,Basic,12.99,Credit Card,Smart TV,3,Horror,207,5,10,75,2.6,42,41,51,No,1,False,0,Female,True,0.18999999999999995
U105262,31,Other,Brazil,37,Basic,7.99,Credit Card,Smart TV,2,Sci-Fi,274,10,9,76,1.3,6,77,49,No,2,False,0,Other,True,0.31000000000000005
U138018,49,Other,India,27,Standard,12.99,UPI,Tablet,2,Thriller,21,12,7,70,1.6,26,47,51,No,2,False,0,Male,False,0.63
U136690,54,Other,India,8,Standard,7.99,Debit Card,Smart TV,3,Comedy,216,19,1,35,3.4,14,83,30,No,2,False,1,Male,False,0.62
U126471,57,Male,Canada,58,Standard,12.99,Debit Card,Tablet,1,Action,18,12,1,41,2.0,22,75,44,No,0,False,1,Male,True,0.6
U109264,21,Female,Canada,41,Standard,15.99,PayPal,Mobile,1,Drama,297,9,3,93,2.9,41,95,12,No,1,True,3,Female,True,0.25
U117534,41,Female,India,48,Standard,15.99,Credit Card,Tablet,1,Thriller,272,17,13,55,4.8,43,5,39,Yes,1,False,1,Female,True,0.55
U129469,30,Male,Brazil,15,Standard,12.99,Credit Card,Laptop,1,Documentary,274,4,9,33,1.1,40,47,46,No,0,False,0,Female,False,0.6
U133516,35,Male,India,43,Premium,7.99,Debit Card,Mobile,1,Documentary,82,10,5,84,3.2,0,36,38,No,0,False,0,Male,True,0.18000000000000005
U139997,59,Male,Australia,11,Standard,12.99,Debit Card,Mobile,1,Sci-Fi,267,17,9,72,2.9,47,24,58,No,0,False,0,Male,True,0.22999999999999998
U110565,62,Female,Canada,6,Basic,12.99,Debit Card,Laptop,1,Sci-Fi,269,1,6,85,3.8,48,84,18,No,1,False,2,Female,True,0.17000000000000004
U117815,24,Male,France,23,Basic,15.99,PayPal,Laptop,3,Comedy,268,2,7,57,5.0,7,70,43,No,0,False,0,Male,True,0.21999999999999997
U122824,59,Male,Germany,22,Standard,7.99,PayPal,Smart TV,3,Drama,15,9,4,63,1.8,48,89,23,No,0,False,1,Female,False,0.63
U119869,46,Male,Japan,51,Premium,15.99,PayPal,Mobile,2,Romance,25,6,5,94,2.6,39,37,19,No,0,False,0,Male,True,0.18000000000000005
U126085,49,Other,France,36,Standard,15.99,Debit Card,Mobile,3,Horror,13,3,14,79,2.9,29,57,12,No,2,False,0,Other,True,0.17000000000000004
U125115,25,Male,Spain,35,Standard,15.99,PayPal,Mobile,2,Romance,156,11,3,49,2.4,25,83,20,No,0,False,0,Other,False,0.5900000000000001
U133596,49,Other,India,29,Standard,12.99,Credit Card,Tablet,1,Horror,33,17,1,47,4.9,27,64,31,No,2,False,0,Male,False,0.62
U124411,34,Male,Brazil,38,Basic,7.99,Debit Card,Laptop,3,Horror,101,13,12,37,1.7,1,15,17,No,0,False,0,Female,False,0.47
U125528,45,Other,Canada,58,Basic,15.99,Credit Card,Smart TV,3,Action,45,9,10,65,1.6,19,4,9,No,2,False,0,Other,True,0.28
U110552,31,Female,Spain,39,Basic,12.99,UPI,Laptop,2,Romance,213,2,3,92,1.4,30,32,30,No,1,False,0,Female,True,0.19999999999999996
U101442,34,Female,USA,1,Standard,7.99,Debit Card,Tablet,2,Drama,169,3,13,40,3.2,39,73,20,Yes,1,False,0,Female,True,0.31999999999999995
U145177,44,Other,Brazil,15,Standard,7.99,Credit Card,Tablet,2,Documentary,44,15,3,60,2.1,11,64,19,No,2,False,0,Female,False,0.64
U149014,18,Female,Canada,38,Standard,15.99,PayPal,Mobile,1,Thriller,207,1,10,63,4.6,14,11,41,Yes,1,False,0,Female,True,0.19999999999999996
U119658,22,Female,Germany,10,Standard,12.99,UPI,Smart TV,3,Action,37,10,5,80,4.1,30,94,44,No,1,False,0,Female,True,0.27
U126003,62,Male,Spain,48,Basic,12.99,Credit Card,Laptop,3,Documentary,174,19,2,63,1.4,44,62,22,No,0,False,0,Male,True,0.25
U144576,38,Male,Australia,4,Basic,12.99,Debit Card,Tablet,2,Comedy,123,19,1,36,2.5,42,68,18,No,0,False,0,Other,False,0.6
U137648,63,Male,USA,29,Premium,12.99,UPI,Laptop,3,Documentary,73,17,6,35,1.1,10,10,43,No,0,False,0,Other,False,0.64
U147240,42,Male,USA,45,Standard,15.99,Credit Card,Laptop,2,Documentary,92,12,13,46,1.0,7,88,0,No,0,False,0,Male,True,0.26
U111077,50,Male,UK,19,Basic,15.99,Debit Card,Smart TV,1,Comedy,67,5,6,98,4.9,18,73,17,No,0,False,0,Male,True,0.63
U109793,49,Female,UK,9,Basic,12.99,Debit Card,Mobile,2,Action,299,17,12,34,2.0,33,47,14,No,1,False,1,Female,True,0.27
U121124,33,Male,UK,40,Basic,12.99,UPI,Smart TV,2,Comedy,96,16,13,43,2.2,34,34,27,No,0,False,0,Male,True,0.29000000000000004
U113585,53,Female,Canada,26,Standard,15.99,Credit Card,Mobile,1,Action,264,4,7,45,1.8,49,19,56,No,1,False,0,Female,True,0.27
U130749,46,Other,France,9,Standard,15.99,Credit Card,Mobile,2,Thriller,91,13,3,92,4.2,9,47,19,No,2,False,0,Other,True,0.19999999999999996
U148932,48,Male,Brazil,46,Basic,7.99,PayPal,Tablet,2,Action,223,19,7,82,2.3,35,24,45,No,0,False,0,Other,False,0.5800000000000001
U136190,31,Male,Canada,40,Basic,12.99,PayPal,Smart TV,1,Comedy,174,8,13,31,4.0,18,27,41,No,0,False,0,Other,False,0.6
U125806,56,Female,France,13,Standard,12.99,PayPal,Laptop,3,Romance,175,2,9,42,1.1,1,78,54,No,1,False,0,Female,True,0.20999999999999996
U108761,36,Female,USA,4,Standard,7.99,PayPal,Smart TV,2,Comedy,145,8,1,46,2.2,13,5,14,No,1,False,0,Female,True,0.20999999999999996
U141818,59,Male,France,34,Premium,12.99,Credit Card,Mobile,2,Comedy,69,1,7,71,1.9,41,62,4,No,0,False,0,Other,False,0.5900000000000001
U105438,57,Other,Spain,25,Premium,15.99,PayPal,Laptop,2,Romance,44,11,6,71,4.5,18,34,10,No,2,False,0,Other,True,0.20999999999999996
U110229,42,Other,Spain,22,Basic,7.99,Credit Card,Mobile,1,Horror,118,14,10,38,4.4,47,49,12,Yes,2,False,0,Other,True,0.61
U144192,21,Female,Japan,28,Basic,12.99,UPI,Tablet,2,Horror,266,16,10,30,3.6,20,57,10,No,1,False,0,Female,True,0.16000000000000003
U107462,36,Male,USA,19,Basic,15.99,Debit Card,Mobile,3,Drama,189,7,14,41,3.9,39,24,41,No,0,False,0,Male,True,0.18000000000000005
U123381,59,Other,Japan,4,Standard,7.99,PayPal,Smart TV,3,Comedy,292,11,10,68,1.5,26,81,44,No,2,False,1,Other,True,0.31999999999999995
U142102,62,Female,Brazil,16,Basic,12.99,Credit Card,Laptop,3,Action,10,9,13,87,1.7,17,48,9,No,1,False,2,Female,True,0.56
U132791,39,Male,Canada,16,Standard,15.99,Credit Card,Laptop,2,Action,230,14,3,34,4.7,45,30,31,No,0,False,0,Male,True,0.5900000000000001
U100911,21,Female,France,42,Basic,15.99,UPI,Tablet,3,Documentary,258,10,14,78,1.5,19,88,49,No,1,False,0,Female,True,0.21999999999999997
U102772,18,Female,UK,21,Premium,7.99,Debit Card,Laptop,1,Comedy,133,5,12,70,5.0,23,22,31,Yes,1,False,0,Female,True,0.25
U136532,56,Male,India,13,Standard,15.99,UPI,Mobile,1,Horror,116,1,0,84,4.9,2,64,54,No,0,True,3,Male,True,0.21999999999999997
U102351,38,Female,Brazil,27,Premium,15.99,PayPal,Laptop,2,Documentary,221,2,14,80,2.9,6,99,41,Yes,1,False,0,Female,True,0.16000000000000003
U123048,48,Female,Australia,28,Basic,7.99,PayPal,Tablet,2,Comedy,223,11,9,78,4.3,16,36,33,No,1,False,0,Male,False,0.61
U135578,27,Male,UK,21,Basic,15.99,PayPal,Mobile,3,Sci-Fi,55,13,13,84,2.3,5,83,36,No,0,False,0,Male,True,0.24
U128299,24,Female,Canada,31,Standard,15.99,PayPal,Mobile,1,Thriller,164,9,4,43,3.2,13,57,55,No,1,False,0,Female,True,0.28
U149928,36,Other,France,47,Standard,15.99,PayPal,Laptop,1,Documentary,79,14,8,34,2.4,3,39,52,No,2,False,0,Other,True,0.22999999999999998
U127824,62,Male,Spain,40,Basic,15.99,Debit Card,Smart TV,2,Documentary,269,11,9,70,4.3,27,33,47,No,0,False,0,Male,True,0.21999999999999997
U103942,55,Other,India,50,Standard,15.99,Credit Card,Mobile,3,Comedy,196,12,5,97,3.7,1,21,36,No,2,False,1,Female,False,0.52
U110079,21,Female,France,28,Standard,15.99,Credit Card,Mobile,2,Action,196,17,10,81,4.9,21,27,54,No,1,False,0,Female,True,0.26
U130166,64,Female,Japan,14,Basic,7.99,PayPal,Laptop,1,Horror,22,15,3,91,3.8,2,46,41,Yes,1,True,3,Female,True,0.21999999999999997
U112038,39,Male,USA,20,Standard,7.99,Debit Card,Tablet,1,Thriller,91,2,9,58,2.6,8,65,2,No,0,False,0,Male,True,0.65
U102595,38,Female,India,18,Standard,12.99,PayPal,Mobile,3,Romance,126,11,10,63,4.4,48,5,54,Yes,1,False,0,Female,True,0.19999999999999996
U117704,41,Other,Canada,27,Premium,15.99,Debit Card,Smart TV,2,Action,271,3,4,98,3.9,27,97,19,No,2,False,1,Female,False,0.61
U102442,64,Other,France,42,Basic,15.99,UPI,Laptop,1,Comedy,51,13,13,49,1.0,28,7,57,No,2,False,2,Other,True,0.30000000000000004
U101295,64,Female,Australia,51,Standard,7.99,Credit Card,Tablet,2,Comedy,34,8,11,91,2.3,32,37,11,No,1,False,0,Female,True,0.24
U134821,39,Male,Canada,24,Standard,12.99,Debit Card,Laptop,2,Action,275,10,4,80,2.5,18,1,6,No,0,False,1,Male,True,0.20999999999999996
U102649,45,Female,Canada,44,Standard,15.99,UPI,Smart TV,2,Action,131,13,6,44,3.2,2,8,31,No,1,False,0,Female,True,0.64
U101807,20,Other,India,56,Basic,15.99,PayPal,Laptop,2,Drama,24,9,7,44,2.0,2,64,52,Yes,2,False,2,Female,False,0.62
U123935,35,Female,France,27,Standard,15.99,Credit Card,Smart TV,1,Horror,44,18,6,72,1.3,7,59,14,No,1,False,0,Other,False,0.55
U102861,64,Other,USA,48,Premium,12.99,PayPal,Laptop,3,Sci-Fi,186,7,2,85,3.3,6,15,46,No,2,False,0,Other,True,0.18000000000000005
U111168,46,Female,Spain,48,Basic,7.99,Debit Card,Tablet,2,Horror,179,13,2,98,4.9,10,26,42,Yes,1,False,0,Other,False,0.65
U112993,28,Other,Brazil,26,Basic,12.99,UPI,Tablet,2,Romance,201,10,4,72,3.5,15,32,52,Yes,2,False,0,Other,True,0.62
U108897,51,Male,Brazil,10,Basic,12.99,PayPal,Laptop,2,Thriller,136,2,0,46,4.8,0,37,38,No,0,False,0,Male,True,0.18000000000000005
U109311,29,Other,UK,54,Basic,15.99,Debit Card,Smart TV,1,Romance,35,3,0,91,3.7,11,35,42,No,2,False,0,Male,False,0.61
U130398,26,Male,Spain,44,Standard,12.99,Debit Card,Mobile,2,Drama,19,11,12,42,3.3,39,69,15,No,0,False,0,Male,True,0.27
U131022,45,Male,Brazil,19,Standard,12.99,Debit Card,Smart TV,2,Horror,125,17,4,34,2.6,46,88,6,No,0,False,0,Male,True,0.19999999999999996
U132132,58,Female,Japan,11,Premium,7.99,Credit Card,Tablet,2,Thriller,216,1,1,74,2.3,0,11,10,No,1,False,1,Female,True,0.63
U101748,21,Female,UK,14,Premium,12.99,Debit Card,Laptop,2,Horror,199,5,7,53,4.8,8,24,14,No,1,False,0,Male,False,0.63
U148915,43,Other,France,32,Premium,15.99,UPI,Mobile,2,Drama,288,6,9,58,1.5,44,92,49,No,2,False,1,Other,True,0.21999999999999997
